security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
FLYW,Computer and Technology,Internet - Software,0.55,,,,33,15__0,15,3,0.0,9980.0,28332.0,90960.0,117096.0,119709.6,119970.96,119997.1
FN,Computer and Technology,Electronics - Miscellaneous Components,0.55,,,,336,25__2,25,2,2.0,21080.0,42862.5,470920.0,1364224.0,1564902.4,1584970.24,1586977.02
FORM,Computer and Technology,Electronics - Semiconductors,0.55,,,,167,20__0,20,2,0.0,15832.8,29145.0,107838.4,212768.41,221189.34,222031.43,222115.64
FROG,Computer and Technology,Internet - Software,0.55,250740.0,1. p999999_trade_value,1.0,441,25__0,25,2,0.0,13350.0,32500.0,85571.0,218858.04,247551.8,250421.18,250708.12
FRSH,Computer and Technology,Internet - Software,0.55,84254.00000000001,1. p999999_trade_value,1.0,329,25__0,25,2,0.0,16686.0,29730.0,73600.0,82202.69,84048.87,84233.49,84251.95
FSLY,Computer and Technology,Internet - Software,0.55,8576.0,8. p75_trade_value,96.0,377,25__0,25,2,0.0,14917.2,20840.0,90600.0,191224.0,200022.4,200902.24,200990.22
FTNT,Computer and Technology,Security,0.55,980500.0,1. p999999_trade_value,1.0,4313,35__0,35,2,0.0,15600.0,22863.0,62837.04,413366.4,897852.76,972235.28,979673.53
FTV,Computer and Technology,Electronics - Testing Equipment,0.55,82390.00000000001,6. p95_trade_value,3.0,46,15__0,15,3,0.0,12127.5,70792.5,86135.0,86135.0,86135.0,86135.0,86135.0
FYBR,Computer and Technology,Communication - Network Software,0.55,,,,151,20__1,20,2,1.0,65000.0,122475.0,373147.5,699944.25,744994.43,749499.44,749949.94
G,Computer and Technology,Computers - IT Services,0.55,3569.9999999999995,2. p99999_trade_value,1.0,3,5__0,5,3,0.0,3490.8,3530.4,3562.08,3569.21,3569.92,3569.99,3570.0
GBTG,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0
GDDY,Computer and Technology,Internet - Delivery Services,0.55,,,,683,30__0,30,2,0.0,13258.0,19881.0,61579.32,719456.4,805265.64,813846.56,814704.66
GDYN,Computer and Technology,Computers - IT Services,0.55,6750.0,8. p75_trade_value,2.0,5,5__0,5,3,0.0,7668.0,7974.0,8218.8,8273.88,8279.39,8279.94,8279.99
GENI,Computer and Technology,Internet - Content,0.55,21000.0,6. p95_trade_value,4.0,72,20__0,20,2,0.0,16280.0,19625.0,50072.5,50232.25,50248.23,50249.82,50249.98
GETY,Computer and Technology,Internet - Software,0.55,,,,7,10__0,10,3,0.0,6192.0,6696.0,7099.2,7189.92,7198.99,7199.9,7199.99
GFS,Computer and Technology,Electronics - Semiconductors,0.55,,,,156,20__3,20,2,3.0,15995.0,29341.25,125637.0,289351.3,306585.13,308308.51,308480.85
GIB,Computer and Technology,Computer - Services,0.55,,,,1,0__2,0,3,2.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0
GLOB,Computer and Technology,Internet - Software and Services,0.55,8000.0,8. p75_trade_value,79.0,313,25__0,25,2,0.0,16612.0,21946.0,67657.2,688980.0,905898.0,927589.8,929758.98
GLW,Computer and Technology,Communication - Components,0.55,,,,1020,30__0,30,2,0.0,19521.2,38501.45,141209.8,808721.9,880871.42,887087.34,887708.93
GOGO,Computer and Technology,Wireless National,0.55,19800.0,1. p999999_trade_value,1.0,90,20__0,20,2,0.0,11253.6,13978.5,16008.6,19420.86,19762.09,19796.21,19799.62
GOOG,Computer and Technology,Internet - Services,0.55,,,,73761,50__3,50,1,3.0,15795.0,23520.0,56380.6,181657.68,988171.2,5415826.41,5718163.04
GOOGL,Computer and Technology,Internet - Services,0.55,,,,150789,50__4,50,1,4.0,16720.0,25517.4,64357.92,264855.34,692404.27,1025863.67,1139726.06
GRAB,Computer and Technology,Internet - Software,0.55,73840.0,5. p99_trade_value,5.0,482,25__0,25,2,0.0,14980.0,20741.0,65856.64,103586.31,104561.63,104659.16,104668.92
GRMN,Computer and Technology,Electronics - Miscellaneous Products,0.55,23265.0,6. p95_trade_value,29.0,596,30__2,30,2,2.0,15625.0,23000.0,77193.75,150882.35,165271.24,166710.12,166854.01
GRND,Computer and Technology,Internet - Software,0.55,221680.00000000003,1. p999999_trade_value,1.0,97,20__0,20,2,0.0,11820.0,19744.0,74051.2,206917.12,220203.71,221532.37,221665.24
GSAT,Computer and Technology,Satellite and Communication,0.55,36600.0,6. p95_trade_value,7.0,125,20__0,20,2,0.0,13060.0,36480.0,57268.8,200160.0,218016.0,219801.6,219980.16
GTLB,Computer and Technology,Internet - Software,0.55,8730.000000000002,8. p75_trade_value,699.0,2791,35__0,35,2,0.0,15510.0,22497.5,56322.0,168124.1,344978.54,351099.85,351711.99
GTM,Computer and Technology,Internet - Software,0.55,,,,16,10__0,10,3,0.0,17009.5,26264.25,43652.85,47565.28,47956.53,47995.65,47999.57
GWRE,Computer and Technology,Internet - Software,0.55,,,,750,30__2,30,2,2.0,18416.4,26780.55,81922.8,276635.84,463425.58,482104.56,483972.46
HAYW,Computer and Technology,Electronics - Miscellaneous Products,0.55,,,,7,10__0,10,3,0.0,11200.0,13600.0,15520.0,15952.0,15995.2,15999.52,15999.95
HIMX,Computer and Technology,Electronics - Semiconductors,0.55,,,,241,25__0,25,2,0.0,13695.0,17760.0,27940.0,49024.0,53862.4,54346.24,54394.62
HLIT,Computer and Technology,Communication - Components,0.55,,,,8,10__0,10,3,0.0,18120.0,31560.0,42312.0,44731.2,44973.12,44997.31,44999.73
HPE,Computer and Technology,Computer - Integrated Systems,0.55,21229.0,6. p95_trade_value,66.0,1302,30__2,30,2,2.0,14230.6,21221.05,49980.0,229444.44,324164.75,336166.48,337366.65
HPQ,Computer and Technology,Computer - Micro Computers,0.55,,,,1121,30__2,30,2,2.0,15323.0,21600.0,54347.6,280074.72,298933.39,299833.94,299923.99
HUBS,Computer and Technology,Internet - Software,0.55,,,,2165,35__0,35,2,0.0,15750.0,24950.0,80246.6,327835.76,366015.49,366069.05,366074.4
HUYA,Computer and Technology,Internet - Software and Services,0.55,,,,6,10__0,10,3,0.0,7125.0,8287.5,9217.5,9426.75,9447.68,9449.77,9449.98
IBM,Computer and Technology,Computer - Integrated Systems,0.55,24070.0,6. p95_trade_value,719.0,14378,40__3,40,2,3.0,15755.4,24063.2,60689.2,282432.29,825047.87,898057.03,899085.7
ICAD,Computer and Technology,Computer - Software,0.55,,,,1,0__2,0,3,2.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
ICHR,Computer and Technology,Electronics - Semiconductors,0.55,17290.0,8. p75_trade_value,2.0,5,5__3,5,3,3.0,21256.0,22578.0,23635.6,23873.56,23897.36,23899.74,23899.97
IDCC,Computer and Technology,Wireless Equipment,0.55,10070.0,6. p95_trade_value,11.0,201,25__0,25,2,0.0,7920.0,10070.0,15180.0,21850.0,22435.0,22493.5,22499.35
IESC,Computer and Technology,Electronics - Miscellaneous Services,0.55,26000.0,6. p95_trade_value,23.0,441,25__0,25,2,0.0,19720.0,26000.0,123600.0,220424.0,224542.4,224954.24,224995.42
IIIV,Computer and Technology,Internet - Software,0.55,,,,8,10__0,10,3,0.0,11500.0,13250.0,14650.0,14965.0,14996.5,14999.65,14999.97
IMMR,Computer and Technology,Computer - Peripheral Equipment,0.55,,,,9,10__0,10,3,0.0,9504.0,11502.0,13100.4,13460.04,13496.0,13499.6,13499.96
INDI,Computer and Technology,Electronics - Semiconductors,0.55,,,,26,15__0,15,3,0.0,14660.0,16787.5,19287.5,19928.75,19992.87,19999.29,19999.93
INFA,Computer and Technology,Internet - Software,0.55,,,,152,20__3,20,2,3.0,18590.4,33023.75,160000.5,261264.42,274661.44,276001.14,276135.11
INFY,Computer and Technology,Computers - IT Services,0.55,,,,153,20__0,20,2,0.0,10272.0,15360.0,24796.0,32989.92,34294.99,34425.5,34438.55
INOD,Computer and Technology,Computer - Services,0.55,,,,1236,30__2,30,2,2.0,16000.0,26842.5,75575.0,160631.16,236081.23,245305.12,246227.51
INSG,Computer and Technology,Internet - Software,0.55,,,,29,15__0,15,3,0.0,8740.0,18800.0,80785.6,100310.56,102263.06,102458.31,102477.83
INTA,Computer and Technology,Internet - Software,0.55,,,,76,20__3,20,2,3.0,13268.0,16935.0,190312.5,204656.25,206090.63,206234.06,206248.41
INTC,Computer and Technology,Semiconductor - General,0.55,826200.0,3. p9999_trade_value,4.0,38961,45__1,45,1,1.0,14500.0,22275.0,56700.0,178509.6,596644.8,1708020.0,1944702.0
INTT,Computer and Technology,Electronics - Measuring Instruments,0.55,,,,2,5__0,5,3,0.0,5400.5,5422.75,5440.55,5444.56,5444.96,5445.0,5445.0
INTU,Computer and Technology,Computer - Software,0.55,,,,6769,40__0,40,2,0.0,16959.4,27615.0,82051.2,293280.0,784178.4,848592.84,855034.28
IONQ,Computer and Technology,Computer - Integrated Systems,0.55,,,,17267,40__0,40,2,0.0,17294.0,27000.0,69736.0,233717.0,460000.0,486203.51,491125.15
IOT,Computer and Technology,Internet - Software,0.55,9685.0,8. p75_trade_value,735.0,2940,35__1,35,2,1.0,20299.5,38955.5,199888.85,802108.29,1085205.6,1188520.56,1198852.06
IPGP,Computer and Technology,Lasers Systems and Components,0.55,,,,4,5__0,5,3,0.0,4109.0,4224.5,4316.9,4337.69,4339.77,4339.98,4340.0
IQ,Computer and Technology,Internet - Services,0.55,,,,152,20__0,20,2,0.0,9063.0,11935.65,25745.0,29396.0,29939.6,29993.96,29999.4
IRDM,Computer and Technology,Satellite and Communication,0.55,,,,20,15__0,15,3,0.0,12650.0,14173.25,16806.65,17399.17,17458.42,17464.34,17464.93
ITRI,Computer and Technology,Electronics - Testing Equipment,0.55,13000.0,1. p999999_trade_value,1.0,31,15__0,15,3,0.0,9000.0,9795.0,12067.0,12906.7,12990.67,12999.07,12999.91
JBL,Computer and Technology,Electronics - Manufacturing Services,0.55,449000.0,4. p999_trade_value,2.0,1220,30__2,30,2,2.0,14280.0,25025.05,48988.2,420201.5,616717.1,637671.71,639767.17
JKHY,Computer and Technology,Computers - IT Services,0.55,4248.0,8. p75_trade_value,5.0,18,15__0,15,3,0.0,7193.0,12145.2,15523.44,16283.54,16359.55,16367.16,16367.92
JNPR,Computer and Technology,Wireless Equipment,0.55,391995.0,5. p99_trade_value,3.0,265,25__2,25,2,2.0,50000.0,88800.0,333118.2,419899.52,424489.95,424949.0,424994.9
JOYY,Computer and Technology,Internet - Services,0.55,5000.0,8. p75_trade_value,2.0,7,10__0,10,3,0.0,5156.0,5273.0,5366.6,5387.66,5389.77,5389.98,5390.0
KC,Computer and Technology,Internet - Software,0.55,,,,528,25__0,25,2,0.0,16491.5,26347.05,70304.2,113149.89,113590.99,113635.1,113639.51
KEYS,Computer and Technology,Electronics - Measuring Instruments,0.55,270000.0,1. p999999_trade_value,1.0,196,25__0,25,2,0.0,10920.0,18977.5,183308.25,255181.95,268518.2,269851.82,269985.18
KIND,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0,3460.0
KLAC,Computer and Technology,Electronics - Miscellaneous Products,0.55,,,,4105,35__0,35,2,0.0,18968.4,29112.4,86657.96,334121.6,670490.58,785753.06,797279.31
KLIC,Computer and Technology,Electronics - Manufacturing Machinery,0.55,,,,24,15__0,15,3,0.0,29683.3,40469.85,51873.03,54489.3,54750.93,54777.09,54779.71
KN,Computer and Technology,Communication - Components,0.55,7500.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
KODK,Computer and Technology,Electronics - Miscellaneous Products,0.55,,,,107,20__0,20,2,0.0,12948.0,18375.0,37053.6,57588.18,59731.82,59946.18,59967.62
KOPN,Computer and Technology,Electronics - Miscellaneous Products,0.55,20000.0,1. p999999_trade_value,1.0,33,15__0,15,3,0.0,12776.0,16900.0,19920.0,19992.0,19999.2,19999.92,19999.99
KULR,Computer and Technology,Electronics - Semiconductors,0.55,7400.0,8. p75_trade_value,153.0,609,30__2,30,2,2.0,12022.0,19168.8,37231.0,80816.5,88935.85,89747.78,89828.98
KVYO,Computer and Technology,Internet - Software,0.55,,,,212,25__0,25,2,0.0,15191.4,20913.75,75111.0,99520.75,101752.08,101975.21,101997.52
LAES,Computer and Technology,Electronics - Semiconductors,0.55,,,,237,25__0,25,2,0.0,14160.0,20000.0,33254.0,42437.7,43483.77,43588.38,43598.84
LASR,Computer and Technology,Electronics - Semiconductors,0.55,,,,1,0__2,0,3,2.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
LDOS,Computer and Technology,Computers - IT Services,0.55,18060.0,6. p95_trade_value,15.0,300,25__0,25,2,0.0,11526.0,18003.0,37509.4,84350.05,101855.01,103605.5,103780.55
LFUS,Computer and Technology,Electronics - Miscellaneous Components,0.55,20400.0,1. p999999_trade_value,1.0,4,5__3,5,3,3.0,19147.2,19773.6,20274.72,20387.47,20398.75,20399.87,20399.99
LFWD,Computer and Technology,Internet - Software,0.55,11985.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,11155.5,11570.25,11902.05,11976.71,11984.17,11984.92,11984.99
LILA,Computer and Technology,Wireless National,0.55,,,,1,0__2,0,3,2.0,4760.0,4760.0,4760.0,4760.0,4760.0,4760.0,4760.0
LITE,Computer and Technology,Communication - Components,0.55,9430.0,8. p75_trade_value,225.0,899,30__0,30,2,0.0,19040.0,33243.0,127295.7,400980.0,1201098.0,1281109.8,1289110.98
LOGI,Computer and Technology,Computer - Peripheral Equipment,0.55,24800.0,6. p95_trade_value,17.0,329,25__0,25,2,0.0,15990.0,24552.0,96100.0,185227.2,222710.22,226458.52,226833.35
LPSN,Computer and Technology,Internet - Services,0.55,,,,26,15__0,15,3,0.0,6753.0,7635.0,9015.0,9415.5,9455.55,9459.56,9459.96
LRCX,Computer and Technology,Electronics - Semiconductors,0.55,60319.99999999999,5. p99_trade_value,135.0,13470,40__3,40,2,3.0,15000.0,24186.35,60140.6,156918.68,284378.85,331418.87,336380.69
LSCC,Computer and Technology,Electronics - Semiconductors,0.55,994725.0,1. p999999_trade_value,1.0,363,25__0,25,2,0.0,14076.0,19036.8,35841.5,658226.09,961075.11,991360.01,994388.5
LSPD,Computer and Technology,Internet - Software,0.55,,,,43,15__0,15,3,0.0,15784.0,62950.0,165520.0,182152.0,183815.2,183981.52,183998.15
LTRX,Computer and Technology,Computer - Networking,0.55,,,,2,5__0,5,3,0.0,4903.5,4919.25,4931.85,4934.68,4934.97,4935.0,4935.0
LYFT,Computer and Technology,Internet - Services,0.55,184932.0,4. p999_trade_value,4.0,3175,35__0,35,2,0.0,15325.2,21203.0,60098.6,178853.83,485427.25,489107.13,489475.11
MANH,Computer and Technology,Computer - Software,0.55,623360.0,1. p999999_trade_value,1.0,241,25__0,25,2,0.0,14690.0,25884.0,57088.0,507605.6,611784.56,622202.46,623244.25
MCHP,Computer and Technology,Semiconductor - Analog and Mixed,0.55,,,,2179,35__0,35,2,0.0,17280.0,27990.1,90264.0,348304.0,555351.0,595535.1,599553.51
MDB,Computer and Technology,Internet - Software,0.55,2745000.0,3. p9999_trade_value,3.0,23807,45__2,45,1,2.0,18936.0,31095.2,83992.5,464268.0,2646108.7,3981009.63,3981630.96
MEI,Computer and Technology,Electronics - Connectors,0.55,23500.0,1. p999999_trade_value,1.0,2,5__3,5,3,3.0,21523.5,22511.75,23302.35,23480.24,23498.02,23499.8,23499.98
META,Computer and Technology,Internet - Software,0.55,9440.0,8. p75_trade_value,163997.0,655793,60__0,60,1,0.0,18074.8,28720.0,79200.0,315187.2,1175353.87,3735454.44,6383552.95
MG,Computer and Technology,Electronics - Miscellaneous Products,0.55,,,,7,10__0,10,3,0.0,10710.0,10710.0,10710.0,10710.0,10710.0,10710.0,10710.0
MGIC,Computer and Technology,Computer - Software,0.55,,,,1,0__2,0,3,2.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0
MGNI,Computer and Technology,Internet - Software,0.55,,,,200,25__0,25,2,0.0,15000.0,22515.8,75030.0,84728.4,86232.84,86383.28,86398.33
MITK,Computer and Technology,Computer - Optical Imaging,0.55,14954.999999999998,1. p999999_trade_value,1.0,11,10__0,10,3,0.0,7410.0,11182.5,14200.5,14879.55,14947.46,14954.25,14954.92
MKSI,Computer and Technology,Electronics - Miscellaneous Products,0.55,11610.0,8. p75_trade_value,18.0,70,20__3,20,2,3.0,27185.5,47514.75,187588.8,381638.88,401043.89,402984.39,403178.44
MMYT,Computer and Technology,Internet - Delivery Services,0.55,,,,118,20__0,20,2,0.0,9593.0,12803.1,20264.0,31159.35,32442.44,32570.74,32583.57
MNDY,Computer and Technology,Internet - Software,0.55,,,,3009,35__1,35,2,1.0,17823.0,28000.0,94080.0,398982.4,691947.2,735194.72,739519.47
MOMO,Computer and Technology,Internet - Software,0.55,,,,35,15__0,15,3,0.0,26064.0,58870.4,94780.72,103132.07,103967.21,104050.72,104059.07
MPWR,Computer and Technology,Semiconductor - Analog and Mixed,0.55,380000.0,1. p999999_trade_value,1.0,3896,35__0,35,2,0.0,20435.0,31652.5,68620.0,193213.5,372677.4,379267.74,379926.77
MRVL,Computer and Technology,Electronics - Semiconductors,0.55,9100.0,8. p75_trade_value,7279.0,29027,45__0,45,1,0.0,17692.8,27224.7,74257.0,370064.88,1856000.0,2150222.66,2213022.27
MSFT,Computer and Technology,Computer - Software,0.55,,,,237443,55__0,55,1,0.0,16250.0,25080.0,63708.12,228000.0,930159.62,3522453.76,4826784.74
MSI,Computer and Technology,Wireless Equipment,0.55,49600.0,5. p99_trade_value,3.0,235,25__0,25,2,0.0,13300.0,19810.0,42705.14,92427.86,97631.79,98152.18,98204.22
MSTR,Computer and Technology,Computer - Software,0.55,5720000.0,3. p9999_trade_value,93.0,925361,60__0,60,1,0.0,20970.0,34983.0,109060.0,704040.96,5715776.32,22960021.55,48237773.41
MTCH,Computer and Technology,Internet - Software,0.55,422770.0,4. p999_trade_value,2.0,1521,30__0,30,2,0.0,17777.0,32571.0,131382.8,412760.0,1242682.54,1374951.45,1388178.35
MTLS,Computer and Technology,Internet - Software,0.55,,,,1,0__2,0,3,2.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0,5130.0
MTSI,Computer and Technology,Semiconductor - Analog and Mixed,0.55,451248.00000000006,1. p999999_trade_value,1.0,154,20__3,20,2,3.0,19165.0,51387.0,242820.65,424296.59,448552.86,450978.49,451221.05
MU,Computer and Technology,Computer - Integrated Systems,0.55,,,,85254,50__3,50,1,3.0,17500.0,28400.0,82500.0,313735.0,1399804.9,4730803.66,7689503.57
MVIS,Computer and Technology,Lasers Systems and Components,0.55,,,,81,20__0,20,2,0.0,9320.0,10000.0,19140.8,24414.08,24941.41,24994.14,24999.41
MXL,Computer and Technology,Semiconductor - Analog and Mixed,0.55,,,,88,20__0,20,2,0.0,24000.0,32062.5,43952.03,66135.2,68353.52,68575.35,68597.54
NA,Computer and Technology,Electronics - Semiconductors,0.55,5000.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
NATL,Computer and Technology,Internet - Software,0.55,11000.000000000002,1. p999999_trade_value,1.0,5,5__0,5,3,0.0,8824.4,9912.2,10782.44,10978.24,10997.82,10999.78,10999.98
NBIS,Computer and Technology,Internet - Software and Services,0.55,,,,14488,40__0,40,2,0.0,19650.0,32864.25,93273.3,247877.64,488966.16,803785.95,850778.6
NCNO,Computer and Technology,Internet - Software,0.55,,,,79,20__3,20,2,3.0,25600.0,54988.2,160620.04,214450.8,219833.88,220372.19,220426.02
NEON,Computer and Technology,Computer - Software,0.55,,,,83,20__0,20,2,0.0,10500.0,14817.0,27937.04,28252.9,28284.49,28287.65,28287.96
NET,Computer and Technology,Internet - Software,0.55,25058.0,6. p95_trade_value,412.0,8240,40__0,40,2,0.0,16200.6,25047.55,73431.43,464736.46,1190480.85,1523048.09,1556304.81
NICE,Computer and Technology,Internet - Software,0.55,23585.0,7. p90_trade_value,77.0,765,30__0,30,2,0.0,23513.4,42271.6,91930.0,1243070.0,1368557.0,1381105.7,1382360.57
NNDM,Computer and Technology,Nanotechnology,0.55,,,,3,5__0,5,3,0.0,3384.0,3422.0,3452.4,3459.24,3459.92,3459.99,3460.0
NOK,Computer and Technology,Wireless Equipment,0.55,57419.99999999999,1. p999999_trade_value,1.0,58,20__0,20,2,0.0,8848.2,10504.5,34594.92,55137.49,57191.75,57397.17,57417.72
NOVT,Computer and Technology,Electronics - Miscellaneous Components,0.55,20000.0,8. p75_trade_value,4.0,13,10__0,10,3,0.0,24400.0,47454.0,74998.8,81196.38,81816.14,81878.11,81884.31
NOW,Computer and Technology,Computers - IT Services,0.55,,,,28202,45__1,45,1,1.0,17504.9,27439.15,70278.7,237615.98,587810.32,1230672.59,1401067.26
NTAP,Computer and Technology,Computer- Storage Devices,0.55,292500.0,1. p999999_trade_value,1.0,990,30__2,30,2,2.0,13800.0,22149.4,52323.95,140292.9,277279.29,290977.93,292347.79
NTES,Computer and Technology,Internet - Software and Services,0.55,8400.0,8. p75_trade_value,246.0,975,30__2,30,2,2.0,16398.0,24650.0,75260.0,181209.0,221970.9,226047.09,226454.71
NTGR,Computer and Technology,Computer - Networking,0.55,,,,66,20__0,20,2,0.0,35780.0,47654.0,71095.0,79109.5,79910.95,79991.1,79999.11
NTNX,Computer and Technology,Computers - IT Services,0.55,,,,722,30__0,30,2,0.0,16783.8,28959.0,169274.0,846821.93,1538335.19,1607486.52,1614401.65
NVDA,Computer and Technology,Semiconductor - General,0.55,19800.0,7. p90_trade_value,176131.0,1759525,60__0,60,1,0.0,19800.0,31500.0,86713.8,396000.0,2248044.08,8150435.66,21972404.63
NVMI,Computer and Technology,Electronics - Semiconductors,0.55,30000.0,6. p95_trade_value,12.0,211,25__0,25,2,0.0,15065.0,30000.0,47520.0,69160.9,71941.09,72219.11,72246.91
NVT,Computer and Technology,Electronics - Miscellaneous Components,0.55,,,,132,20__2,20,2,2.0,43192.5,94662.25,204205.78,1867240.58,2092762.06,2115314.21,2117569.42
NVTS,Computer and Technology,Electronics - Semiconductors,0.55,8000.0,8. p75_trade_value,202.0,802,30__2,30,2,2.0,12372.5,17871.6,42835.2,69392.92,85306.79,86898.18,87057.32
NXPI,Computer and Technology,Semiconductor - Analog and Mixed,0.55,,,,2383,35__0,35,2,0.0,16798.0,25191.0,55786.06,222663.0,615192.0,709519.2,718951.92
ODD,Computer and Technology,Internet - Software,0.55,14419.999999999998,7. p90_trade_value,18.0,175,20__0,20,2,0.0,14412.0,22097.0,43532.3,109416.94,121191.69,122369.17,122486.92
OKTA,Computer and Technology,Security,0.55,221056.99999999997,4. p999_trade_value,8.0,7875,40__3,40,2,3.0,14896.4,23548.0,60378.9,220241.56,763288.0,1314242.8,1369338.28
OLED,Computer and Technology,Electronics - Miscellaneous Components,0.55,399839.99999999994,1. p999999_trade_value,1.0,341,25__0,25,2,0.0,15840.0,27300.0,117086.0,344814.4,394337.44,399289.74,399784.97
OLO,Computer and Technology,Internet - Software,0.55,,,,7,10__0,10,3,0.0,14280.0,14640.0,14928.0,14992.8,14999.28,14999.93,14999.99
ON,Computer and Technology,Semiconductor - Analog and Mixed,0.55,,,,3252,35__0,35,2,0.0,15759.2,26329.5,69592.0,396064.15,876361.2,951636.12,959163.61
ONDS,Computer and Technology,Communication - Network Software,0.55,24290.000000000004,6. p95_trade_value,4.0,75,20__0,20,2,0.0,11754.0,21280.0,26435.5,27551.05,27662.6,27673.76,27674.88
ONTO,Computer and Technology,Nanotechnology,0.55,,,,274,25__0,25,2,0.0,19796.0,35539.0,77487.3,119056.35,121525.63,121772.56,121797.26
OOMA,Computer and Technology,Communication - Components,0.55,4500.0,1. p999999_trade_value,1.0,4,5__0,5,3,0.0,4350.0,4425.0,4485.0,4498.5,4499.85,4499.98,4500.0
OPEN,Computer and Technology,Internet - Software,0.55,109200.0,1. p999999_trade_value,1.0,161,20__0,20,2,0.0,10625.0,16614.0,31056.0,98044.8,108084.48,109088.45,109188.84
OPRA,Computer and Technology,Internet - Content,0.55,,,,44,15__0,15,3,0.0,11871.0,16300.9,46943.58,48605.36,48771.54,48788.15,48789.82
OPRX,Computer and Technology,Computer - Software,0.55,7240.000000000001,8. p75_trade_value,2.0,6,10__0,10,3,0.0,7600.0,7780.0,7924.0,7956.4,7959.64,7959.96,7960.0
ORCL,Computer and Technology,Computer - Software,0.55,,,,39750,45__0,45,1,0.0,17802.0,29070.0,71000.0,239851.8,770100.4,1390508.03,1651050.8
OS,Computer and Technology,Internet - Software,0.55,,,,66,20__0,20,2,0.0,11422.5,13125.0,17271.0,18827.1,18982.71,18998.27,18999.83
OSIS,Computer and Technology,Electronics - Miscellaneous Components,0.55,15000.0,8. p75_trade_value,30.0,120,20__0,20,2,0.0,33708.4,44401.0,70892.5,107644.8,112014.48,112451.45,112495.14
OSPN,Computer and Technology,Internet - Software,0.55,5874.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,5750.1,5812.05,5861.61,5872.76,5873.88,5873.99,5874.0
OSS,Computer and Technology,Electronics - Miscellaneous Products,0.55,,,,1,0__0,0,3,0.0,9950.0,9950.0,9950.0,9950.0,9950.0,9950.0,9950.0
OTEX,Computer and Technology,Computer - Software,0.55,22610.0,1. p999999_trade_value,1.0,9,10__0,10,3,0.0,22154.0,22382.0,22564.4,22605.44,22609.54,22609.95,22610.0
OUST,Computer and Technology,Electronics - Miscellaneous Components,0.55,15554.0,6. p95_trade_value,8.0,154,20__0,20,2,0.0,9800.0,15037.9,31840.1,40782.77,41734.28,41829.43,41838.94
PANW,Computer and Technology,Security,0.55,188750.0,4. p999_trade_value,26.0,25711,45__1,45,1,1.0,15000.0,23250.0,61596.0,188288.5,624652.5,827578.22,867314.82
PATH,Computer and Technology,Internet - Software,0.55,529104.0,1. p999999_trade_value,1.0,1133,30__2,30,2,2.0,11961.4,20040.0,64760.0,405300.0,518451.43,528038.74,528997.47
PAYC,Computer and Technology,Internet - Software,0.55,,,,499,25__1,25,2,1.0,14060.0,25456.0,85260.0,6115940.0,6326594.0,6347659.4,6349765.94
PAYX,Computer and Technology,Internet - Software,0.55,118500.0,5. p99_trade_value,5.0,498,25__0,25,2,0.0,15020.9,24680.6,77275.0,224335.5,237083.55,238358.36,238485.84
PBI,Computer and Technology,Office Automation and Equipment,0.55,,,,145,20__0,20,2,0.0,17044.0,20235.2,33363.28,127539.43,141665.44,143078.04,143219.3
PCOR,Computer and Technology,Internet - Software,0.55,175000.0,5. p99_trade_value,4.0,392,25__0,25,2,0.0,19947.5,31708.8,160076.0,477752.68,479343.27,479502.33,479518.23
PCTY,Computer and Technology,Internet - Software,0.55,,,,59,20__0,20,2,0.0,18992.0,24500.0,40816.1,53581.61,54858.16,54985.82,54998.58
PD,Computer and Technology,Internet - Software,0.55,,,,55,15__0,15,3,0.0,18200.0,27089.1,51255.0,61825.5,62882.55,62988.25,62998.83
PDFS,Computer and Technology,Computer - Services,0.55,10000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,9495.0,9747.5,9949.5,9994.95,9999.5,9999.95,9999.99
PEGA,Computer and Technology,Computer - Software,0.55,197105.00000000003,1. p999999_trade_value,1.0,91,20__0,20,2,0.0,12540.0,15332.5,61290.5,183523.55,195746.86,196969.19,197091.42
